experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
marginal,507,283,2,1,Neutral,0.0,Male,1,1 2,1 2,1 2 4
marginal,507,351,6,3,Happy,0.0,Male,6,3 6 8,3 6 8,3 6 8
marginal,507,168,5,5,Angry,1.0,Female,5,5,5,5
marginal,507,110,6,6,Fearful,0.0,Male,6,3 4 6,3 4 6,3 4 6
marginal,507,214,8,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,507,96,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,507,319,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,507,72,4,4,Sad,1.0,Female,4,4,4,4
marginal,507,212,5,5,Angry,0.0,Male,5,5 8,3 5 8,3 5 8
marginal,507,136,5,5,Angry,1.0,Female,5,5,5,5
marginal,507,177,1,3,Happy,1.0,Female,1,1 2 4,1 2 4,1 2 4
marginal,507,148,2,2,Calm,1.0,Female,2,2,2 4,2
marginal,507,80,7,7,Disgust,1.0,Female,7,5 7,5 7,5 7
marginal,507,219,7,7,Disgust,0.0,Male,7,7,7,5 7
marginal,507,135,2,2,Calm,1.0,Female,2,1 2,2,2
marginal,507,103,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,507,33,8,8,Surprised,0.0,Male,8,3 8,3 8,3 8
marginal,507,198,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,507,197,7,7,Disgust,1.0,Female,7,7,7,7
marginal,507,242,2,2,Calm,1.0,Female,2,2,2,2
marginal,507,155,2,4,Sad,1.0,Female,2,2,2,2
marginal,507,120,2,7,Disgust,0.0,Male,7,2 4 7,2 4 7,2 4 7
marginal,507,5,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
marginal,507,344,6,6,Fearful,1.0,Female,6,3 6,3 4 6,3 6
marginal,507,287,4,4,Sad,0.0,Male,2,1 2 4,1 2 4,1 2 4
marginal,507,321,8,8,Surprised,1.0,Female,8,3 8,3 8,8
marginal,507,188,8,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
marginal,507,317,7,7,Disgust,1.0,Female,7,7,7,7
marginal,507,209,2,2,Calm,1.0,Female,2,2,2,2
marginal,508,141,7,7,Disgust,0.0,Male,7,7,7,2 4 7
marginal,508,128,7,7,Disgust,1.0,Female,7,7,7,7
marginal,508,239,8,8,Surprised,0.0,Male,8,3 8,3 8,3 8
marginal,508,291,7,7,Disgust,1.0,Female,7,5 7,5 7,5 7
marginal,508,274,4,6,Fearful,0.0,Male,3,3 4 6,3 4 6,3 4 6
marginal,508,90,5,5,Angry,1.0,Female,5,2 5 7,2 5 7,2 5 7
marginal,508,358,3,3,Happy,1.0,Female,6,3 6 8,3 6 8,3 6 8
marginal,508,180,5,5,Angry,1.0,Female,5,5,5,5
marginal,508,174,5,5,Angry,0.0,Male,5,5,5,5
marginal,508,18,4,4,Sad,0.0,Male,2,1 2 4,1 2 4,1 2 4
marginal,508,144,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,508,255,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 6
marginal,508,281,3,3,Happy,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,508,106,7,7,Disgust,0.0,Male,7,7,7,5 7
marginal,508,318,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
marginal,508,114,2,2,Calm,1.0,Female,2,1 2,1 2,2
marginal,508,283,4,1,Neutral,0.0,Male,1,1 2,1 2,1 2 4
marginal,508,249,1,7,Disgust,0.0,Male,7,7,7,7
marginal,508,82,4,6,Fearful,0.0,Male,4,3 4 6,3 4 6,3 4 6
marginal,508,5,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
marginal,508,143,7,7,Disgust,0.0,Male,7,7,7,7
marginal,508,238,8,8,Surprised,0.0,Male,8,3 8,8,3 8
marginal,508,190,4,4,Sad,1.0,Female,4,4,4,4
marginal,508,117,2,4,Sad,1.0,Female,2,2,2,2
marginal,508,313,5,5,Angry,0.0,Male,5,5,5,5
marginal,508,307,5,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
marginal,508,247,4,4,Sad,1.0,Female,4,3 4 6,3 4,3 4 6
marginal,508,343,7,5,Angry,1.0,Female,5,5,5,5
marginal,508,51,1,8,Surprised,0.0,Male,1,1 3 8,1 3 8,1 3 8
marginal,508,160,5,5,Angry,1.0,Female,5,5,5,5
marginal,508,189,4,4,Sad,1.0,Female,2,2 4,1 2 4,2 4
marginal,508,178,8,5,Angry,1.0,Female,5,5 8,1 5 8,5 8
marginal,508,154,8,7,Disgust,0.0,Male,7,4 7,2 4 7,2 4 7
marginal,508,226,2,4,Sad,0.0,Male,2,2,2,1 2 4
marginal,508,298,8,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
marginal,508,300,2,4,Sad,1.0,Female,2,2 4,2 4,2 4
marginal,508,234,5,5,Angry,1.0,Female,5,5,5,5
marginal,508,67,4,2,Calm,0.0,Male,2,2 4,2 4,2 4 7
marginal,508,288,8,8,Surprised,1.0,Female,8,3 8,3 8,8
marginal,508,333,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,508,205,3,3,Happy,1.0,Female,1,1 3 4 8,1 3 8,1 3 8
marginal,508,350,7,7,Disgust,1.0,Female,7,5 7,5 7,7
marginal,508,220,3,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
marginal,508,148,1,2,Calm,1.0,Female,2,2,2 4,2
marginal,508,69,3,8,Surprised,0.0,Male,8,3 5 6 8,3 6 8,3 6 8
marginal,508,230,4,2,Calm,0.0,Male,2,2,2,1 2
marginal,508,309,6,6,Fearful,0.0,Male,6,3 5 6 8,3 6 8,3 6 8
marginal,508,232,4,4,Sad,0.0,Male,4,2 4,2 4,1 2 4
marginal,508,185,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
marginal,508,177,3,3,Happy,1.0,Female,1,1 2 4,1 2 4,1 2 4
marginal,509,304,7,7,Disgust,0.0,Male,7,7,7,7
marginal,509,60,2,3,Happy,0.0,Male,1,1 2,1 2,1 2 4
marginal,509,111,1,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,509,251,6,6,Fearful,0.0,Male,6,3 6 8,3 6 8,3 6 8
marginal,509,32,7,7,Disgust,1.0,Female,7,5 7,7,7
marginal,509,198,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,509,257,2,2,Calm,1.0,Female,2,1 2,1 2,1 2
marginal,509,114,2,2,Calm,1.0,Female,2,1 2,1 2,2
marginal,509,298,8,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
marginal,509,96,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,509,97,3,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
marginal,509,2,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
marginal,509,83,3,3,Happy,0.0,Male,3,3 4 6,3 4 6,3 4 6
marginal,509,155,4,4,Sad,1.0,Female,2,2,2,2
marginal,509,166,3,3,Happy,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,509,101,7,7,Disgust,0.0,Male,7,5 7,5 7,5 7
marginal,509,121,6,4,Sad,0.0,Male,4,3 4,3 4 6,3 4 6
marginal,509,174,5,5,Angry,0.0,Male,5,5,5,5
marginal,509,104,3,3,Happy,0.0,Male,6,3 5 6 8,3 5 6,3 5 6
marginal,509,349,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2 4
marginal,509,45,7,7,Disgust,1.0,Female,7,7,7,7
marginal,509,313,5,5,Angry,0.0,Male,5,5,5,5
marginal,509,47,8,7,Disgust,1.0,Female,7,5 7,7,7
marginal,509,233,6,6,Fearful,1.0,Female,6,3 6,3 5 6,3 5 6
marginal,509,27,7,7,Disgust,1.0,Female,7,7,7,7
marginal,509,212,8,5,Angry,0.0,Male,5,5 8,3 5 8,3 5 8
marginal,509,267,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,509,137,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 4 6
marginal,509,247,4,4,Sad,1.0,Female,4,3 4 6,3 4,3 4 6
marginal,509,1,2,6,Fearful,0.0,Male,4,2 4,2 4,1 2 4
marginal,509,260,1,3,Happy,0.0,Male,2,1 2,1 2,1 2
marginal,509,275,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,509,357,4,4,Sad,1.0,Female,4,2 4,4,4
marginal,509,118,2,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
marginal,509,70,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,509,112,8,8,Surprised,0.0,Male,8,3 8,3 8,3 8
marginal,509,23,8,8,Surprised,1.0,Female,8,3 8,3 8,3 8
marginal,509,211,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,509,193,7,5,Angry,1.0,Female,5,5,5,5
marginal,509,167,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,509,206,7,5,Angry,1.0,Female,5,5,5,5
marginal,509,226,2,4,Sad,0.0,Male,2,2,2,1 2 4
marginal,509,115,5,5,Angry,0.0,Male,5,5,5,5
marginal,509,76,7,7,Disgust,0.0,Male,7,5 7,7,5 7
marginal,509,98,6,6,Fearful,0.0,Male,6,3 6,3 4 6,3 4 6
marginal,509,81,8,8,Surprised,1.0,Female,8,3 8,8,8
marginal,509,14,6,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,509,201,5,5,Angry,0.0,Male,5,5,5,5
marginal,509,94,5,5,Angry,1.0,Female,5,5,5,5
marginal,509,109,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,510,300,2,4,Sad,1.0,Female,2,2 4,2 4,2 4
marginal,510,215,4,4,Sad,0.0,Male,4,3 4,3 4,3 4 6
marginal,510,97,1,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
marginal,510,181,2,2,Calm,1.0,Female,2,2,2,2
marginal,510,214,6,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,510,120,1,7,Disgust,0.0,Male,7,2 4 7,2 4 7,2 4 7
marginal,510,281,3,3,Happy,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,510,276,1,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
marginal,510,312,2,2,Calm,1.0,Female,2,2,2 4,2
marginal,510,320,6,6,Fearful,1.0,Female,4,4,2 4,4
marginal,510,74,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,510,104,6,3,Happy,0.0,Male,6,3 5 6 8,3 5 6,3 5 6
marginal,510,89,8,8,Surprised,1.0,Female,8,3 8,3 8,3 8
marginal,510,194,6,6,Fearful,1.0,Female,6,3 5 6,3 5 6,3 5 6
marginal,510,182,8,3,Happy,1.0,Female,3,3 5 6 8,3 6 8,3 6 8
marginal,510,152,4,4,Sad,0.0,Male,4,4,4,2 4
marginal,510,78,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2 4
marginal,510,354,7,5,Angry,1.0,Female,5,5,5,5
marginal,510,291,7,7,Disgust,1.0,Female,7,5 7,5 7,5 7
marginal,510,203,7,7,Disgust,1.0,Female,7,5 7,5 7,5 7
marginal,510,271,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
marginal,510,52,7,7,Disgust,0.0,Male,7,7,7,7
marginal,510,310,7,7,Disgust,1.0,Female,7,5 7,5 7,7
marginal,510,72,4,4,Sad,1.0,Female,4,4,4,4
marginal,510,68,1,8,Surprised,0.0,Male,8,1 3 4 6 8,3 6 8,3 6 8
marginal,510,335,5,6,Fearful,0.0,Male,4,3 4 6,3 4 6,3 4 6
marginal,510,42,6,6,Fearful,0.0,Male,6,3 6,3 6,3 6 8
marginal,510,329,5,5,Angry,0.0,Male,5,5,5,5
marginal,510,272,5,5,Angry,1.0,Female,5,5 8,5 8,5 8
marginal,510,172,2,2,Calm,1.0,Female,2,2,2,2
marginal,510,134,5,5,Angry,1.0,Female,5,5,5,5
marginal,510,218,1,3,Happy,0.0,Male,1,1 2,1 2 8,1 2 8
marginal,510,260,1,3,Happy,0.0,Male,2,1 2,1 2,1 2
marginal,510,229,4,4,Sad,1.0,Female,4,4,4 6,4
marginal,510,4,6,6,Fearful,1.0,Female,6,3 6,3 6 8,3 6
marginal,510,235,5,5,Angry,0.0,Male,5,5,5,5
marginal,510,77,2,2,Calm,1.0,Female,2,1 2,2,2
marginal,510,330,1,2,Calm,1.0,Female,2,1 2,1 2,2
marginal,510,161,8,8,Surprised,1.0,Female,8,3 8,1 3 8,8
marginal,510,45,7,7,Disgust,1.0,Female,7,7,7,7
marginal,510,293,1,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
marginal,510,100,3,8,Surprised,1.0,Female,8,3 8,3 8,8
marginal,510,10,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
marginal,510,24,5,5,Angry,0.0,Male,5,5,5,5
marginal,510,290,3,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
marginal,510,187,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 4 6
marginal,510,220,3,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
marginal,510,14,8,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,510,75,5,5,Angry,0.0,Male,5,5,5,5
marginal,510,122,5,5,Angry,1.0,Female,5,5,5,5
marginal,511,188,8,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
marginal,511,199,2,4,Sad,0.0,Male,4,2 4,2 4,1 2 4
marginal,511,319,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,511,91,2,3,Happy,1.0,Female,1,1 2 3 4,1 2 4,1 2 4
marginal,511,154,4,7,Disgust,0.0,Male,7,4 7,2 4 7,2 4 7
marginal,511,76,7,7,Disgust,0.0,Male,7,5 7,7,5 7
marginal,511,103,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,511,178,5,5,Angry,1.0,Female,5,5 8,1 5 8,5 8
marginal,511,307,3,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
marginal,511,84,3,3,Happy,1.0,Female,5,3 5,3 5 6,5
marginal,511,37,6,6,Fearful,1.0,Female,6,3 5 6 8,3 6 8,3 6 8
marginal,511,152,4,4,Sad,0.0,Male,4,4,4,2 4
marginal,511,316,5,5,Angry,1.0,Female,5,5,5,5
marginal,511,141,7,7,Disgust,0.0,Male,7,7,7,2 4 7
marginal,511,39,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,511,245,5,5,Angry,1.0,Female,5,5,5,5
marginal,511,19,2,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
marginal,511,352,7,7,Disgust,1.0,Female,7,5 7,5 7,7
marginal,511,299,6,6,Fearful,1.0,Female,8,3 6 8,3 6 8,3 6 8
marginal,511,130,8,8,Surprised,1.0,Female,8,3 8,8,8
marginal,511,223,4,4,Sad,1.0,Female,4,4,4,4
marginal,511,26,6,5,Angry,0.0,Male,5,5,5,5
marginal,511,173,5,6,Fearful,0.0,Male,8,3 5 6 8,3 6 8,3 6 8
marginal,511,289,2,4,Sad,0.0,Male,4,1 2 4,1 2 4,1 2 4
marginal,511,35,2,2,Calm,0.0,Male,2,2,2,1 2 4
marginal,511,97,3,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
marginal,511,194,6,6,Fearful,1.0,Female,6,3 5 6,3 5 6,3 5 6
marginal,511,257,1,2,Calm,1.0,Female,2,1 2,1 2,1 2
marginal,511,242,2,2,Calm,1.0,Female,2,2,2,2
marginal,511,174,5,5,Angry,0.0,Male,5,5,5,5
marginal,511,62,8,8,Surprised,1.0,Female,8,3 8,8,8
marginal,511,318,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
marginal,511,47,7,7,Disgust,1.0,Female,7,5 7,7,7
marginal,511,215,4,4,Sad,0.0,Male,4,3 4,3 4,3 4 6
marginal,511,210,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,511,160,5,5,Angry,1.0,Female,5,5,5,5
marginal,511,298,8,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
marginal,511,202,4,4,Sad,0.0,Male,2,2 4,2 4,1 2 4
marginal,511,267,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,511,233,6,6,Fearful,1.0,Female,6,3 6,3 5 6,3 5 6
marginal,511,1,4,6,Fearful,0.0,Male,4,2 4,2 4,1 2 4
marginal,511,129,8,4,Sad,1.0,Female,2,2,2,2
marginal,511,197,7,7,Disgust,1.0,Female,7,7,7,7
marginal,511,113,2,2,Calm,1.0,Female,2,2,2,2
marginal,511,111,2,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,511,105,4,4,Sad,0.0,Male,4,3 4 6,3 4,3 4 6
marginal,511,328,8,8,Surprised,1.0,Female,1,1 2 8,1 2 8,1 2 8
marginal,511,236,3,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
marginal,511,268,2,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,511,207,7,7,Disgust,0.0,Male,7,7,7,7
marginal,512,247,4,4,Sad,1.0,Female,4,3 4 6,3 4,3 4 6
marginal,512,304,7,7,Disgust,0.0,Male,7,7,7,7
marginal,512,45,7,7,Disgust,1.0,Female,7,7,7,7
marginal,512,167,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,512,1,2,6,Fearful,0.0,Male,4,2 4,2 4,1 2 4
marginal,512,267,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,512,155,2,4,Sad,1.0,Female,2,2,2,2
marginal,512,198,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,512,2,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
marginal,512,114,2,2,Calm,1.0,Female,2,1 2,1 2,2
marginal,512,212,5,5,Angry,0.0,Male,5,5 8,3 5 8,3 5 8
marginal,512,14,8,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,512,60,2,3,Happy,0.0,Male,1,1 2,1 2,1 2 4
marginal,512,313,5,5,Angry,0.0,Male,5,5,5,5
marginal,512,251,6,6,Fearful,0.0,Male,6,3 6 8,3 6 8,3 6 8
marginal,512,81,8,8,Surprised,1.0,Female,8,3 8,8,8
marginal,512,121,4,4,Sad,0.0,Male,4,3 4,3 4 6,3 4 6
marginal,512,27,7,7,Disgust,1.0,Female,7,7,7,7
marginal,512,275,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,512,206,5,5,Angry,1.0,Female,5,5,5,5
marginal,512,115,5,5,Angry,0.0,Male,5,5,5,5
marginal,512,32,7,7,Disgust,1.0,Female,7,5 7,7,7
marginal,512,70,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,512,96,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,512,104,6,3,Happy,0.0,Male,6,3 5 6 8,3 5 6,3 5 6
marginal,512,298,8,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
marginal,512,47,7,7,Disgust,1.0,Female,7,5 7,7,7
marginal,512,257,2,2,Calm,1.0,Female,2,1 2,1 2,1 2
marginal,512,166,2,3,Happy,0.0,Male,8,3 6 8,3 6 8,3 6 8
marginal,512,83,3,3,Happy,0.0,Male,3,3 4 6,3 4 6,3 4 6
marginal,512,137,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 4 6
marginal,512,193,5,5,Angry,1.0,Female,5,5,5,5
marginal,512,76,2,7,Disgust,0.0,Male,7,5 7,7,5 7
marginal,512,23,8,8,Surprised,1.0,Female,8,3 8,3 8,3 8
marginal,512,94,5,5,Angry,1.0,Female,5,5,5,5
marginal,512,357,4,4,Sad,1.0,Female,4,2 4,4,4
marginal,512,98,7,6,Fearful,0.0,Male,6,3 6,3 4 6,3 4 6
marginal,512,118,3,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
marginal,512,211,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,512,97,2,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
marginal,512,112,6,8,Surprised,0.0,Male,8,3 8,3 8,3 8
marginal,512,101,7,7,Disgust,0.0,Male,7,5 7,5 7,5 7
marginal,512,226,4,4,Sad,0.0,Male,2,2,2,1 2 4
marginal,512,111,2,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,512,201,5,5,Angry,0.0,Male,5,5,5,5
marginal,512,109,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,512,349,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2 4
marginal,512,260,1,3,Happy,0.0,Male,2,1 2,1 2,1 2
marginal,512,174,5,5,Angry,0.0,Male,5,5,5,5
marginal,512,233,6,6,Fearful,1.0,Female,6,3 6,3 5 6,3 5 6
marginal,513,62,3,8,Surprised,1.0,Female,8,3 8,8,8
marginal,513,299,3,6,Fearful,1.0,Female,8,3 6 8,3 6 8,3 6 8
marginal,513,197,7,7,Disgust,1.0,Female,7,7,7,7
marginal,513,103,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,513,160,5,5,Angry,1.0,Female,5,5,5,5
marginal,513,298,8,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
marginal,513,319,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,513,210,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,513,207,8,7,Disgust,0.0,Male,7,7,7,7
marginal,513,215,4,4,Sad,0.0,Male,4,3 4,3 4,3 4 6
marginal,513,318,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
marginal,513,268,2,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,513,129,2,4,Sad,1.0,Female,2,2,2,2
marginal,513,76,7,7,Disgust,0.0,Male,7,5 7,7,5 7
marginal,513,245,5,5,Angry,1.0,Female,5,5,5,5
marginal,513,97,8,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
marginal,513,113,2,2,Calm,1.0,Female,2,2,2,2
marginal,513,152,4,4,Sad,0.0,Male,4,4,4,2 4
marginal,513,352,7,7,Disgust,1.0,Female,7,5 7,5 7,7
marginal,513,105,6,4,Sad,0.0,Male,4,3 4 6,3 4,3 4 6
marginal,513,141,7,7,Disgust,0.0,Male,7,7,7,2 4 7
marginal,513,19,2,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
marginal,513,233,6,6,Fearful,1.0,Female,6,3 6,3 5 6,3 5 6
marginal,513,154,4,7,Disgust,0.0,Male,7,4 7,2 4 7,2 4 7
marginal,513,316,5,5,Angry,1.0,Female,5,5,5,5
marginal,513,223,4,4,Sad,1.0,Female,4,4,4,4
marginal,513,289,4,4,Sad,0.0,Male,4,1 2 4,1 2 4,1 2 4
marginal,513,188,8,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
marginal,513,84,6,3,Happy,1.0,Female,5,3 5,3 5 6,5
marginal,513,199,4,4,Sad,0.0,Male,4,2 4,2 4,1 2 4
marginal,513,91,3,3,Happy,1.0,Female,1,1 2 3 4,1 2 4,1 2 4
marginal,513,328,8,8,Surprised,1.0,Female,1,1 2 8,1 2 8,1 2 8
marginal,513,37,6,6,Fearful,1.0,Female,6,3 5 6 8,3 6 8,3 6 8
marginal,513,307,3,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
marginal,513,35,2,2,Calm,0.0,Male,2,2,2,1 2 4
marginal,513,111,3,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,513,1,4,6,Fearful,0.0,Male,4,2 4,2 4,1 2 4
marginal,513,26,5,5,Angry,0.0,Male,5,5,5,5
marginal,513,173,6,6,Fearful,0.0,Male,8,3 5 6 8,3 6 8,3 6 8
marginal,513,178,1,5,Angry,1.0,Female,5,5 8,1 5 8,5 8
marginal,513,267,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,513,236,3,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
marginal,513,174,5,5,Angry,0.0,Male,5,5,5,5
marginal,513,39,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,513,257,2,2,Calm,1.0,Female,2,1 2,1 2,1 2
marginal,513,130,8,8,Surprised,1.0,Female,8,3 8,8,8
marginal,513,194,6,6,Fearful,1.0,Female,6,3 5 6,3 5 6,3 5 6
marginal,513,202,4,4,Sad,0.0,Male,2,2 4,2 4,1 2 4
marginal,513,242,2,2,Calm,1.0,Female,2,2,2,2
marginal,513,47,7,7,Disgust,1.0,Female,7,5 7,7,7
marginal,514,99,2,6,Fearful,0.0,Male,4,3 4,3 4,3 4 6
marginal,514,301,8,8,Surprised,1.0,Female,8,1 3 8,1 3 8,1 3 8
marginal,514,309,6,6,Fearful,0.0,Male,6,3 5 6 8,3 6 8,3 6 8
marginal,514,358,3,3,Happy,1.0,Female,6,3 6 8,3 6 8,3 6 8
marginal,514,115,5,5,Angry,0.0,Male,5,5,5,5
marginal,514,306,2,2,Calm,1.0,Female,2,2,2,2
marginal,514,319,3,1,Neutral,1.0,Female,2,1 2,1 2,1 2
marginal,514,185,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
marginal,514,355,4,4,Sad,1.0,Female,4,2 4,2 4,2 4
marginal,514,152,4,4,Sad,0.0,Male,4,4,4,2 4
marginal,514,80,7,7,Disgust,1.0,Female,7,5 7,5 7,5 7
marginal,514,77,2,2,Calm,1.0,Female,2,1 2,2,2
marginal,514,270,7,3,Happy,1.0,Female,3,3 6 8,3 6 8,3 6 8
marginal,514,164,1,2,Calm,1.0,Female,2,1 2,1 2,2
marginal,514,83,3,3,Happy,0.0,Male,3,3 4 6,3 4 6,3 4 6
marginal,514,93,8,8,Surprised,1.0,Female,8,3 8,3 8,8
marginal,514,88,7,7,Disgust,0.0,Male,5,5 7,5 7,5 7
marginal,514,5,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
marginal,514,331,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
marginal,514,117,2,4,Sad,1.0,Female,2,2,2,2
marginal,514,106,7,7,Disgust,0.0,Male,7,7,7,5 7
marginal,514,269,2,4,Sad,1.0,Female,2,1 2,1 2,1 2
marginal,514,290,5,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
marginal,514,196,5,5,Angry,0.0,Male,5,5,5,5
marginal,514,61,6,6,Fearful,0.0,Male,6,3 6 8,3 6 8,3 6 8
marginal,514,156,4,4,Sad,0.0,Male,4,4,4,2 3 4
marginal,514,188,8,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
marginal,514,139,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
marginal,514,111,4,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,514,105,6,4,Sad,0.0,Male,4,3 4 6,3 4,3 4 6
marginal,514,296,1,2,Calm,0.0,Male,2,1 2,2,1 2
marginal,514,227,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 4 6
marginal,514,154,7,7,Disgust,0.0,Male,7,4 7,2 4 7,2 4 7
marginal,514,70,2,2,Calm,0.0,Male,2,2,2,1 2
marginal,514,10,7,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
marginal,514,320,4,6,Fearful,1.0,Female,4,4,2 4,4
marginal,514,197,7,7,Disgust,1.0,Female,7,7,7,7
marginal,514,276,2,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
marginal,514,76,8,7,Disgust,0.0,Male,7,5 7,7,5 7
marginal,514,100,8,8,Surprised,1.0,Female,8,3 8,3 8,8
marginal,514,191,4,2,Calm,1.0,Female,2,2,2,2
marginal,514,289,1,4,Sad,0.0,Male,4,1 2 4,1 2 4,1 2 4
marginal,514,73,6,8,Surprised,0.0,Male,3,3 6 8,3 6 8,3 6 8
