experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
marginal,107,849,0,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
marginal,107,1957,9,9,Model,0.0,Female,9,9 ,2 9 ,9 
marginal,107,236,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
marginal,107,309,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
marginal,107,509,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,107,689,3,3,Journalist,1.0,Male,3,3 ,3 ,3 5 
marginal,107,1401,7,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
marginal,107,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,107,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
marginal,107,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
marginal,107,342,0,1,Physician,1.0,Male,0,1 0 ,0 ,1 0 
marginal,107,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
marginal,107,134,0,0,Professor,1.0,Male,0,0 ,0 ,3 0 
marginal,107,1190,0,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
marginal,107,225,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,107,895,4,4,Psychologist,0.0,Female,4,4 0 ,3 4 0 ,4 0 
marginal,107,1583,7,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
marginal,107,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
marginal,107,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
marginal,107,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
marginal,107,1560,7,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
marginal,107,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,107,1504,7,7,Surgeon,1.0,Male,7,1 7 ,1 7 ,1 7 
marginal,107,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
marginal,107,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
marginal,107,878,6,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
marginal,107,765,6,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,107,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,107,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,107,1110,3,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
marginal,107,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,107,719,9,3,Journalist,1.0,Male,5,5 9 ,5 9 ,5 9 
marginal,107,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
marginal,107,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
marginal,107,1965,2,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
marginal,107,637,3,3,Journalist,0.0,Female,3,2 3 ,2 3 5 ,2 3 
marginal,107,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
marginal,107,982,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,107,1609,8,8,Painter,0.0,Female,8,8 ,8 0 ,8 
marginal,107,1297,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
marginal,107,17,2,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 5 0 
marginal,107,1278,6,6,Dentist,1.0,Male,6,6 7 ,6 7 ,6 7 
marginal,107,1185,7,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
marginal,107,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
marginal,108,1888,3,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
marginal,108,224,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
marginal,108,1405,7,7,Surgeon,1.0,Male,7,7 ,7 ,1 7 
marginal,108,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
marginal,108,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
marginal,108,1153,2,5,Teacher,1.0,Male,2,2 3 ,2 3 5 ,2 3 5 
marginal,108,1777,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,108,631,3,3,Journalist,1.0,Male,3,3 ,3 ,2 3 
marginal,108,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
marginal,108,976,4,4,Psychologist,0.0,Female,4,1 4 ,4 ,4 
marginal,108,837,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,108,1487,0,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
marginal,108,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
marginal,108,403,4,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
marginal,108,11,7,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
marginal,108,266,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
marginal,108,1658,8,8,Painter,1.0,Male,8,2 8 ,2 5 8 ,2 5 8 
marginal,108,1038,5,5,Teacher,0.0,Female,5,5 ,5 ,5 
marginal,108,1809,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,108,10,0,0,Professor,0.0,Female,0,0 ,0 ,0 
marginal,108,1918,9,9,Model,1.0,Male,9,5 9 ,2 5 9 ,2 5 9 0 
marginal,108,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
marginal,108,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,108,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
marginal,108,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
marginal,108,1792,8,8,Painter,1.0,Male,8,8 ,8 ,8 
marginal,108,1229,6,6,Dentist,0.0,Female,6,6 7 ,6 7 ,6 7 
marginal,108,1148,2,5,Teacher,1.0,Male,2,2 8 ,2 8 ,2 8 
marginal,108,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
marginal,108,1501,7,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 ,1 6 7 
marginal,108,1277,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
marginal,108,1109,5,5,Teacher,0.0,Female,5,5 ,5 ,5 
marginal,108,1768,8,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
marginal,108,1590,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
marginal,108,267,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
marginal,108,94,5,0,Professor,0.0,Female,0,2 5 0 ,2 5 0 ,5 0 
marginal,108,971,0,4,Psychologist,0.0,Female,0,0 ,0 ,0 
marginal,108,1157,5,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
marginal,108,103,0,0,Professor,1.0,Male,0,0 ,0 ,4 0 
marginal,108,498,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,108,1949,3,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
marginal,108,763,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
marginal,108,664,1,3,Journalist,1.0,Male,3,2 3 0 ,1 2 3 0 ,1 2 3 0 
marginal,108,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
marginal,108,254,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,108,1327,6,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
marginal,108,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,108,643,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
marginal,108,543,2,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
marginal,108,1505,5,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
marginal,109,294,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,109,153,3,0,Professor,1.0,Male,0,3 0 ,3 5 0 ,3 5 0 
marginal,109,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,109,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
marginal,109,1756,2,8,Painter,0.0,Female,8,2 8 ,2 8 9 ,2 8 9 
marginal,109,1174,3,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
marginal,109,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
marginal,109,289,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,109,1290,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
marginal,109,1915,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,109,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,109,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,109,568,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,109,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,109,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
marginal,109,312,1,1,Physician,1.0,Male,1,1 6 ,1 ,1 6 
marginal,109,409,2,2,Photographer,1.0,Male,2,2 ,2 ,2 3 
marginal,109,1140,0,5,Teacher,1.0,Male,0,0 ,0 ,0 
marginal,109,86,0,0,Professor,0.0,Female,0,5 0 ,5 0 ,5 0 
marginal,109,383,1,1,Physician,1.0,Male,1,1 6 ,1 6 ,1 
marginal,109,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
marginal,109,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
marginal,109,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,109,1016,5,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
marginal,109,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,109,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
marginal,109,1730,8,8,Painter,1.0,Male,8,8 ,8 ,8 
marginal,109,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
marginal,109,804,5,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,109,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
marginal,109,1540,6,7,Surgeon,0.0,Female,6,6 7 ,6 7 ,6 
marginal,109,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
marginal,109,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,109,1053,5,5,Teacher,0.0,Female,5,2 3 5 9 ,2 5 9 ,2 5 9 
marginal,109,616,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,109,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
marginal,109,591,2,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
marginal,109,1476,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
marginal,109,865,5,4,Psychologist,0.0,Female,5,3 5 ,3 4 5 ,3 4 5 
marginal,109,641,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,109,1929,2,9,Model,0.0,Female,9,3 9 ,2 3 9 ,3 9 
marginal,109,135,0,0,Professor,1.0,Male,0,0 ,0 ,0 
marginal,109,79,1,0,Professor,0.0,Female,1,1 0 ,1 4 0 ,1 0 
marginal,109,310,6,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
marginal,109,1693,8,8,Painter,1.0,Male,8,2 3 5 8 ,2 3 5 8 ,2 3 5 8 
marginal,109,1268,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
marginal,109,1586,7,7,Surgeon,1.0,Male,7,7 ,7 ,7 
marginal,109,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,109,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
marginal,109,1851,2,9,Model,1.0,Male,9,3 6 9 ,2 3 6 9 ,2 3 6 9 
marginal,110,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,110,236,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
marginal,110,1583,7,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
marginal,110,1190,5,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
marginal,110,895,3,4,Psychologist,0.0,Female,4,4 0 ,3 4 0 ,4 0 
marginal,110,59,0,0,Professor,0.0,Female,0,0 ,0 ,0 
marginal,110,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
marginal,110,1110,3,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
marginal,110,1609,8,8,Painter,0.0,Female,8,8 ,8 0 ,8 
marginal,110,765,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,110,719,9,3,Journalist,1.0,Male,5,5 9 ,5 9 ,5 9 
marginal,110,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
marginal,110,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
marginal,110,1957,9,9,Model,0.0,Female,9,9 ,2 9 ,9 
marginal,110,104,0,0,Professor,1.0,Male,0,0 ,0 ,0 
marginal,110,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
marginal,110,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
marginal,110,17,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 5 0 
marginal,110,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,110,1560,1,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
marginal,110,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,110,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
marginal,110,982,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,110,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
marginal,110,134,0,0,Professor,1.0,Male,0,0 ,0 ,3 0 
marginal,110,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
marginal,110,1401,1,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
marginal,110,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
marginal,110,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
marginal,110,342,0,1,Physician,1.0,Male,0,1 0 ,0 ,1 0 
marginal,110,1278,6,6,Dentist,1.0,Male,6,6 7 ,6 7 ,6 7 
marginal,110,1965,3,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
marginal,110,309,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
marginal,110,225,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,110,849,0,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
marginal,110,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,110,689,3,3,Journalist,1.0,Male,3,3 ,3 ,3 5 
marginal,110,1768,8,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
marginal,110,1604,7,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,110,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
marginal,110,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
marginal,110,1297,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
marginal,110,413,8,2,Photographer,1.0,Male,8,8 ,8 ,2 8 
marginal,110,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
marginal,110,509,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,110,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,110,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
marginal,110,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
marginal,110,637,3,3,Journalist,0.0,Female,3,2 3 ,2 3 5 ,2 3 
marginal,110,1504,7,7,Surgeon,1.0,Male,7,1 7 ,1 7 ,1 7 
marginal,111,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
marginal,111,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
marginal,111,310,7,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
marginal,111,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,111,550,9,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
marginal,111,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,111,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
marginal,111,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
marginal,111,591,8,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
marginal,111,61,0,0,Professor,0.0,Female,0,0 ,0 ,0 
marginal,111,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
marginal,111,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
marginal,111,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
marginal,111,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,111,1174,0,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
marginal,111,237,7,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,111,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
marginal,111,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
marginal,111,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,111,135,0,0,Professor,1.0,Male,0,0 ,0 ,0 
marginal,111,1477,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
marginal,111,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,111,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,111,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,111,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
marginal,111,1560,7,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
marginal,111,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
marginal,111,1845,3,9,Model,0.0,Female,9,9 ,3 9 ,9 
marginal,111,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
marginal,111,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
marginal,111,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
marginal,111,293,1,1,Physician,1.0,Male,1,1 0 ,1 7 0 ,1 7 0 
marginal,111,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,111,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
marginal,111,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,111,1914,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,111,85,8,0,Professor,1.0,Male,2,2 8 ,2 8 0 ,2 8 
marginal,111,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
marginal,111,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,111,1755,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,111,849,4,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
marginal,111,343,6,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
marginal,111,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
marginal,111,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
marginal,111,313,5,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,111,1965,3,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
marginal,111,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
marginal,111,1401,7,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
marginal,111,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
marginal,111,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
marginal,112,1915,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,112,1730,8,8,Painter,1.0,Male,8,8 ,8 ,8 
marginal,112,1756,2,8,Painter,0.0,Female,8,2 8 ,2 8 9 ,2 8 9 
marginal,112,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,112,79,1,0,Professor,0.0,Female,1,1 0 ,1 4 0 ,1 0 
marginal,112,616,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,112,1693,3,8,Painter,1.0,Male,8,2 3 5 8 ,2 3 5 8 ,2 3 5 8 
marginal,112,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
marginal,112,86,0,0,Professor,0.0,Female,0,5 0 ,5 0 ,5 0 
marginal,112,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
marginal,112,1268,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
marginal,112,1140,0,5,Teacher,1.0,Male,0,0 ,0 ,0 
marginal,112,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
marginal,112,1053,5,5,Teacher,0.0,Female,5,2 3 5 9 ,2 5 9 ,2 5 9 
marginal,112,865,0,4,Psychologist,0.0,Female,5,3 5 ,3 4 5 ,3 4 5 
marginal,112,409,2,2,Photographer,1.0,Male,2,2 ,2 ,2 3 
marginal,112,1929,3,9,Model,0.0,Female,9,3 9 ,2 3 9 ,3 9 
marginal,112,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
marginal,112,294,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,112,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,112,289,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,112,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,112,310,7,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
marginal,112,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
marginal,112,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,112,1540,6,7,Surgeon,0.0,Female,6,6 7 ,6 7 ,6 
marginal,112,1851,9,9,Model,1.0,Male,9,3 6 9 ,2 3 6 9 ,2 3 6 9 
marginal,112,135,0,0,Professor,1.0,Male,0,0 ,0 ,0 
marginal,112,591,2,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
marginal,112,1476,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
marginal,112,641,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,112,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
marginal,112,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
marginal,112,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,112,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
marginal,112,1444,1,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
marginal,112,153,3,0,Professor,1.0,Male,0,3 0 ,3 5 0 ,3 5 0 
marginal,112,312,1,1,Physician,1.0,Male,1,1 6 ,1 ,1 6 
marginal,112,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
marginal,112,383,1,1,Physician,1.0,Male,1,1 6 ,1 6 ,1 
marginal,112,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,112,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,112,568,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,112,1174,0,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
marginal,112,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,112,804,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,112,1290,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
marginal,112,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
marginal,112,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
marginal,112,1586,7,7,Surgeon,1.0,Male,7,7 ,7 ,7 
marginal,113,616,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,113,1140,0,5,Teacher,1.0,Male,0,0 ,0 ,0 
marginal,113,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,113,865,4,4,Psychologist,0.0,Female,5,3 5 ,3 4 5 ,3 4 5 
marginal,113,1269,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
marginal,113,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
marginal,113,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
marginal,113,448,3,2,Photographer,1.0,Male,3,3 5 ,3 5 ,3 5 
marginal,113,1755,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,113,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,113,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
marginal,113,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
marginal,113,294,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,113,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
marginal,113,61,0,0,Professor,0.0,Female,0,0 ,0 ,0 
marginal,113,85,8,0,Professor,1.0,Male,2,2 8 ,2 8 0 ,2 8 
marginal,113,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
marginal,113,1930,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,113,153,0,0,Professor,1.0,Male,0,3 0 ,3 5 0 ,3 5 0 
marginal,113,591,8,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
marginal,113,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
marginal,113,1560,7,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
marginal,113,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
marginal,113,1174,5,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
marginal,113,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
marginal,113,343,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
marginal,113,313,1,1,Physician,0.0,Female,1,1 ,1 ,1 
marginal,113,310,7,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
marginal,113,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
marginal,113,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
marginal,113,383,1,1,Physician,1.0,Male,1,1 6 ,1 6 ,1 
marginal,113,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
marginal,113,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
marginal,113,1476,8,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
marginal,113,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
marginal,113,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
marginal,113,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
marginal,113,409,2,2,Photographer,1.0,Male,2,2 ,2 ,2 3 
marginal,113,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
marginal,113,848,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,113,840,1,4,Psychologist,0.0,Female,4,4 ,4 ,4 
marginal,113,1915,9,9,Model,0.0,Female,9,9 ,9 ,9 
marginal,113,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
