experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
marginal,329,1294,8,8,Gymnast,0.0,Younger,8,1 6 8 14,1 6 8 14,8
marginal,329,976,10,10,Horse Rider,3.0,Unknown,10,10,1 2 5 10,2 5 10
marginal,329,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
marginal,329,605,18,18,Skateboarder,0.0,Younger,18,18,18,18
marginal,329,880,9,9,Hairdresser,1.0,Middle,9,9,9,9 11
marginal,329,311,9,9,Hairdresser,0.0,Younger,9,9,2 9 11,9
marginal,329,768,16,16,Salesperson,2.0,Older,16,2 16,2 16 18 20,2 4 16 18 20
marginal,329,1266,2,2,Boatman,0.0,Younger,2,2,2,2
marginal,329,338,16,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
marginal,330,435,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,330,1193,5,5,Farmer,3.0,Unknown,11,5 11,5 11,5 11
marginal,330,1186,6,6,Guard,1.0,Middle,12,6 12 13,1 6 12 13,1 6 12 13
marginal,330,656,8,8,Gymnast,0.0,Younger,8,6 8,6 8 13 18,6 8
marginal,330,181,15,15,Repairman,1.0,Middle,11,4 11 15,4 11 15,4 11 15
marginal,330,928,2,2,Boatman,2.0,Older,2,2,2,2 6 10 12
marginal,330,1384,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,330,22,2,2,Boatman,0.0,Younger,2,2,2,2
marginal,330,452,4,4,Craftsman,1.0,Middle,11,4 11 14 16,4 11 14 16,4 11 14 16
marginal,330,1324,10,10,Horse Rider,3.0,Unknown,10,10,10,10
marginal,330,858,19,19,Speaker,1.0,Middle,19,3 6 10 11 12 17 19,6 11 17 19,6 11 17 19
marginal,330,1131,17,17,Singer,0.0,Younger,17,11 17,11 12 15 17,17
marginal,330,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
marginal,330,789,15,11,Laborer,1.0,Middle,6,6 11 15,6 11 15 18,6 11 15 18
marginal,330,476,1,1,Backpacker,0.0,Younger,1,1,1,1
marginal,330,1158,19,19,Speaker,1.0,Middle,6,6 12 19,6 12 19,6 10 12 19
marginal,330,1074,1,1,Backpacker,3.0,Unknown,1,1,1 10 12,1 10
marginal,330,363,18,18,Skateboarder,0.0,Younger,18,18,18,18
marginal,330,93,16,16,Salesperson,3.0,Unknown,16,16,1 16,16
marginal,330,1254,13,13,Motorcyclist,3.0,Unknown,16,2 13 16,2 11 13 16,2 11 13 16
marginal,330,100,3,3,Computer User,3.0,Unknown,3,2 3 8 11 15 16 19,3 11 15 16,3 11 15 16
marginal,330,988,4,11,Laborer,2.0,Older,11,11 15 16,11 14 15 16,2 11 14 15 16
marginal,330,751,6,12,Officer,1.0,Middle,6,6 16,3 6 11 16,3 6 11 16
marginal,330,1358,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
marginal,330,336,17,17,Singer,0.0,Younger,17,17,17,17
marginal,330,48,1,1,Backpacker,3.0,Unknown,1,1,1 2 11,1 2
marginal,330,718,6,12,Officer,0.0,Younger,12,2 6 12 13,2 6 12 13,2 6 12 13
marginal,330,865,14,14,Painter,1.0,Middle,14,11 14 16,2 11 14 16,2 11 14 16
marginal,330,1136,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,330,366,15,15,Repairman,1.0,Middle,15,11 15,11 15,4 11 15
marginal,330,371,6,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
marginal,330,616,5,5,Farmer,3.0,Unknown,5,5 11,5 11,5 11
marginal,330,511,17,7,Guitarist,1.0,Middle,17,7 17,1 7 10 17,1 7 10 17
marginal,330,429,9,9,Hairdresser,3.0,Unknown,9,1 3 9 14,1 3 9 14,1 3 9 14
marginal,330,1134,3,3,Computer User,3.0,Unknown,3,1 3 16,1 3 11 16,1 3 11 16
marginal,330,407,5,5,Farmer,2.0,Older,5,4 5 11 15 16,5 11 15 16,4 5 11 15 16
marginal,330,38,9,9,Hairdresser,2.0,Older,9,9,9,4 9 11 15
marginal,330,565,1,11,Laborer,2.0,Older,14,1 2 11 14 15,1 2 11 14,1 2 11 14 15
marginal,330,413,20,20,Tennis Player,1.0,Middle,20,20,20,6 20
marginal,330,738,4,4,Craftsman,1.0,Middle,11,4 11 16,4 11 16,4 11 16
marginal,330,457,18,18,Skateboarder,0.0,Younger,18,18,18,18
marginal,330,1077,13,13,Motorcyclist,1.0,Middle,13,13,13,13
marginal,330,348,6,12,Officer,0.0,Younger,16,6 11 12 13 16,6 11 12 16,6 11 12 16
marginal,330,624,15,15,Repairman,1.0,Middle,15,3 6 11 15,3 6 11 15,3 6 11 15
marginal,330,460,16,16,Salesperson,1.0,Middle,16,11 16,6 11 14 16,6 11 14 16
marginal,330,1333,17,17,Singer,1.0,Middle,17,17,11 17,6 11 17
marginal,330,390,10,10,Horse Rider,1.0,Middle,10,6 10 12,6 10 12,6 10 12
marginal,330,1122,3,3,Computer User,1.0,Middle,3,3 16 17 19,3 16 17 19,3 16 17 19
marginal,330,239,16,16,Salesperson,1.0,Middle,16,2 3 9 11 15 16,3 11 15 16,3 11 15 16
marginal,330,215,11,14,Painter,1.0,Middle,11,11 14 15,4 11 14 15,4 11 14 15
marginal,331,697,5,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
marginal,331,73,4,15,Repairman,2.0,Older,4,4 11,4 11 16,4 5 11 15 16
marginal,331,102,18,18,Skateboarder,1.0,Middle,18,18,18,18
marginal,331,559,7,7,Guitarist,1.0,Middle,7,7 16 17,7 11 16 17,7 11 16 17
marginal,331,187,9,9,Hairdresser,3.0,Unknown,9,9,9,9
marginal,331,1254,13,13,Motorcyclist,3.0,Unknown,16,2 13 16,2 11 13 16,2 11 13 16
marginal,331,1050,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,331,788,6,6,Guard,1.0,Middle,6,6,6,6
marginal,331,553,2,13,Motorcyclist,0.0,Younger,2,2,2 16,2
marginal,331,964,10,10,Horse Rider,1.0,Middle,10,10 12,2 6 10 12,2 6 10 12
marginal,331,297,7,7,Guitarist,1.0,Middle,7,7,7,7 13
marginal,331,152,16,16,Salesperson,2.0,Older,16,16,16,3 11 15 16
marginal,331,319,5,5,Farmer,1.0,Middle,5,5 11,5 11 16,5 11 16
marginal,331,1332,17,17,Singer,1.0,Middle,17,7 17,7 10 14 17,7 10 14 17
marginal,331,436,15,4,Craftsman,2.0,Older,4,4 11 15 16,4 11 15 16,4 9 11 15 16
marginal,331,1371,8,8,Gymnast,1.0,Middle,8,8,8,8
marginal,331,842,14,14,Painter,3.0,Unknown,16,11 14 16,11 14 16,11 14 16
marginal,331,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
marginal,331,806,15,15,Repairman,3.0,Unknown,15,4 11 15,3 4 11 15,4 11 15
marginal,331,1182,3,3,Computer User,3.0,Unknown,3,3,3,3
marginal,331,749,12,12,Officer,2.0,Older,12,6 11 12 13 15,6 11 12 15,6 11 12 13 15
marginal,331,1042,19,19,Speaker,2.0,Older,10,5 6 8 9 10 12 16 17 19,6 10 12 16,6 10 12 16 17
marginal,331,473,2,2,Boatman,1.0,Middle,2,2,2 11,2 11
marginal,331,1202,7,7,Guitarist,2.0,Older,7,3 7,3 7 11 17,3 7 11 16 17
marginal,331,402,1,1,Backpacker,0.0,Younger,1,1,1,1
marginal,331,855,14,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
marginal,331,275,6,6,Guard,1.0,Middle,6,6,6,6
marginal,331,844,5,11,Laborer,1.0,Middle,5,5 11,5 11,5 11
marginal,331,367,16,16,Salesperson,1.0,Middle,16,11 16,5 11 16,5 6 11 16
marginal,331,206,5,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
marginal,331,985,19,19,Speaker,2.0,Older,10,3 5 6 10 11 12 19,3 10 11 19,3 6 10 11 19
marginal,331,1036,18,18,Skateboarder,3.0,Unknown,18,6 12 18,6 10 12 18,6 10 12 18
marginal,331,1328,11,5,Farmer,0.0,Younger,11,5 11,5 11,5 11
marginal,331,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
marginal,331,373,14,14,Painter,1.0,Middle,14,14,14,14
marginal,331,958,17,17,Singer,1.0,Middle,17,17,17,10 17 19
marginal,331,178,6,6,Guard,2.0,Older,15,6 13 15,4 6 13 15,4 6 13 15 16
marginal,331,875,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,331,85,19,19,Speaker,0.0,Younger,16,1 4 6 10 11 13 16,1 10 11 16,1 10 11 16
marginal,331,448,12,12,Officer,1.0,Middle,12,6 12,3 6 12 13,3 6 12 13
marginal,331,1122,3,3,Computer User,1.0,Middle,3,3 16 17 19,3 16 17 19,3 16 17 19
marginal,331,291,6,12,Officer,3.0,Unknown,6,6,6,6
marginal,331,193,2,2,Boatman,3.0,Unknown,2,2 6,2 6 11 12,2 6 12
marginal,331,951,16,16,Salesperson,1.0,Middle,16,5 11 16,5 11 16,4 5 11 16
marginal,331,1198,9,9,Hairdresser,1.0,Middle,9,4 9 14 16,4 9 14 16,4 9 14 16
marginal,331,19,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,331,627,1,1,Backpacker,1.0,Middle,3,1 3 4 5 14 16,1 3 5 16,1 3 5 16
marginal,331,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
marginal,331,609,10,10,Horse Rider,1.0,Middle,10,8 10,5 8 10 20,5 8 10 20
marginal,331,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
marginal,332,1334,17,17,Singer,1.0,Middle,17,17,17,11 17
marginal,332,944,11,4,Craftsman,1.0,Middle,11,4 5 9 11 16,5 9 11 16,5 9 11 16
marginal,332,615,5,11,Laborer,1.0,Middle,5,5 11,5 11,1 5 11
marginal,332,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
marginal,332,560,10,10,Horse Rider,0.0,Younger,10,8 10,8 10 20,10
marginal,332,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
marginal,332,650,8,18,Skateboarder,3.0,Unknown,18,18,8 18,18
marginal,332,389,13,1,Backpacker,2.0,Older,13,13,13,1 2 13 16
marginal,332,1147,6,6,Guard,0.0,Younger,6,6,6,6
marginal,332,186,11,4,Craftsman,2.0,Older,11,3 4 9 11 15 16,3 11 15 16,3 4 11 15 16
marginal,332,1060,6,6,Guard,0.0,Younger,6,6,6,6
marginal,332,530,17,17,Singer,1.0,Middle,17,17,7 17,7 17
marginal,332,966,14,14,Painter,2.0,Older,14,5 11 14,4 5 11 14,4 5 11 12 14
marginal,332,112,20,20,Tennis Player,0.0,Younger,20,20,20,20
marginal,332,135,19,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
marginal,332,386,17,7,Guitarist,3.0,Unknown,17,17,17,17
marginal,332,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
marginal,332,846,10,10,Horse Rider,3.0,Unknown,6,6,6,6
marginal,332,176,11,11,Laborer,3.0,Unknown,11,2 5 11,2 5 11,2 5 11
marginal,332,675,11,16,Salesperson,1.0,Middle,16,11 15 16,2 11 15 16,2 11 15 16
marginal,332,679,5,5,Farmer,2.0,Older,5,5 11,5 11,2 4 5 11
marginal,332,557,16,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
marginal,332,418,16,16,Salesperson,1.0,Middle,16,1 16,1 11 16,1 11 15 16
marginal,332,982,2,2,Boatman,1.0,Middle,2,2,2,1 2
marginal,332,1325,13,12,Officer,1.0,Middle,6,6 12 13,6 12 13 19,6 12 13 19
marginal,332,597,3,3,Computer User,1.0,Middle,19,3 11 15 17 19,3 11 17 19,3 11 17 19
marginal,332,1390,4,4,Craftsman,1.0,Middle,11,4 11 15 16,4 11 15 16,4 11 15 16
marginal,332,521,13,13,Motorcyclist,1.0,Middle,13,13,13,13
marginal,332,366,15,15,Repairman,1.0,Middle,15,11 15,11 15,4 11 15
marginal,332,208,3,15,Repairman,3.0,Unknown,3,3,3 19,3
marginal,332,870,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,332,558,7,7,Guitarist,1.0,Middle,17,7 17,7 10 15 17,7 10 15 17
marginal,332,936,16,16,Salesperson,1.0,Middle,16,16,16,5 11 16
marginal,332,725,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,332,58,11,11,Laborer,3.0,Unknown,11,6 11 14,6 11 14 18,6 11 14 18
marginal,332,551,5,5,Farmer,1.0,Middle,5,5 11,5 11,5 11
marginal,332,400,18,18,Skateboarder,3.0,Unknown,18,18,18,18
marginal,332,788,6,6,Guard,1.0,Middle,6,6,6,6
marginal,332,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
marginal,332,139,5,9,Hairdresser,1.0,Middle,11,5 9 11,4 5 9 11,4 5 9 11
marginal,332,946,2,14,Painter,3.0,Unknown,14,14,2 14,14
marginal,332,107,17,1,Backpacker,1.0,Middle,16,6 11 16 17,6 11 16 17,6 11 16 17
marginal,332,611,16,7,Guitarist,3.0,Unknown,16,1 15 16,1 4 15 16,1 4 15 16
marginal,332,716,15,15,Repairman,0.0,Younger,15,15,15,15
marginal,332,587,12,19,Speaker,2.0,Older,12,3 6 10 11 12 16 17 19 20,6 11 12 16,6 11 12 16 19
marginal,332,1203,6,12,Officer,1.0,Middle,6,6 11,2 6 11 12,2 6 11 12
marginal,332,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
marginal,332,205,13,13,Motorcyclist,1.0,Middle,13,13,12 13,12 13
marginal,332,921,18,18,Skateboarder,3.0,Unknown,18,18,18,18
marginal,332,935,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
marginal,333,1208,5,5,Farmer,1.0,Middle,1,1 11,1 5 11 16,1 5 11 16
marginal,333,908,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,333,138,18,18,Skateboarder,3.0,Unknown,18,18,18,18
marginal,333,96,16,1,Backpacker,1.0,Middle,16,16,11 16,11 14 15 16
marginal,333,349,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,333,89,16,19,Speaker,1.0,Middle,16,3 16,3 10 16 20,3 10 16 20
marginal,333,1303,13,13,Motorcyclist,3.0,Unknown,1,1 2 11 13 16,1 2 11 13,1 2 11 13
marginal,333,956,1,6,Guard,1.0,Middle,6,6,6,6 20
marginal,333,105,15,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
marginal,333,407,5,5,Farmer,2.0,Older,5,4 5 11 15 16,5 11 15 16,4 5 11 15 16
marginal,333,495,14,16,Salesperson,2.0,Older,2,2 14 16,2 14 16,2 4 11 14 16
marginal,333,923,6,12,Officer,3.0,Unknown,6,6 11 16,6 11 12 16,6 11 12 16
marginal,333,1055,13,13,Motorcyclist,1.0,Middle,13,13,13,13
marginal,333,1083,11,5,Farmer,2.0,Older,5,5 11 16,4 5 11 16,4 5 9 11 16
marginal,333,1334,17,17,Singer,1.0,Middle,17,17,17,11 17
marginal,333,751,6,12,Officer,1.0,Middle,6,6 16,3 6 11 16,3 6 11 16
marginal,333,1374,6,6,Guard,1.0,Middle,6,6,6 15,6 15 16
marginal,333,460,16,16,Salesperson,1.0,Middle,16,11 16,6 11 14 16,6 11 14 16
marginal,333,408,2,2,Boatman,3.0,Unknown,2,2,2,2
marginal,333,716,15,15,Repairman,0.0,Younger,15,15,15,15
marginal,333,843,14,14,Painter,2.0,Older,16,4 11 16,4 11 15 16,4 11 14 15 16
marginal,333,179,7,7,Guitarist,1.0,Middle,17,1 2 5 7 9 11 14 15 16 17,1 2 7 17,1 2 7 17
marginal,333,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
marginal,333,371,6,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
marginal,333,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
marginal,333,730,1,3,Computer User,3.0,Unknown,1,1 2 11 16 17,1 2 11 16,1 2 11 16
marginal,333,167,17,17,Singer,0.0,Younger,17,17,11 17 19 20,17
marginal,333,455,4,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
marginal,333,389,13,1,Backpacker,2.0,Older,13,13,13,1 2 13 16
marginal,333,1342,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,333,30,11,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
marginal,333,983,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,333,654,11,4,Craftsman,3.0,Unknown,4,4 11,2 4 11 15,2 4 11 15
marginal,333,369,9,9,Hairdresser,1.0,Middle,9,9,9,9
marginal,333,499,1,1,Backpacker,0.0,Younger,1,1 6 16,1 6 10 16,1
marginal,333,1348,3,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
marginal,333,744,18,18,Skateboarder,0.0,Younger,18,18,18,18
marginal,333,353,14,14,Painter,1.0,Middle,14,11 14,11 14,4 11 14
marginal,333,1121,18,18,Skateboarder,3.0,Unknown,2,2 16 18,1 2 16 18,1 2 16 18
marginal,333,942,2,2,Boatman,3.0,Unknown,2,1 2,1 2,1 2
marginal,333,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
marginal,333,643,10,10,Horse Rider,1.0,Middle,10,10,8 10,5 8 10 20
marginal,333,522,8,4,Craftsman,0.0,Younger,8,1 2 4 6 8 11 15 16 20,2 8 11 16,2 8 11 16
marginal,333,260,2,2,Boatman,1.0,Middle,2,2 6,2 6,2 6
marginal,333,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
marginal,333,517,14,14,Painter,0.0,Younger,14,11 14 15,11 14 15 16,11 14 15
marginal,333,1159,17,17,Singer,0.0,Younger,17,17,17,17
marginal,333,606,3,3,Computer User,3.0,Unknown,3,3 6 8 16,3 6 8 16,3 6 8 16
marginal,333,642,7,7,Guitarist,3.0,Unknown,7,7 17,7 17,7
marginal,333,469,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,334,291,6,12,Officer,3.0,Unknown,6,6,6,6
marginal,334,1042,19,19,Speaker,2.0,Older,10,5 6 8 9 10 12 16 17 19,6 10 12 16,6 10 12 16 17
marginal,334,73,4,15,Repairman,2.0,Older,4,4 11,4 11 16,4 5 11 15 16
marginal,334,402,1,1,Backpacker,0.0,Younger,1,1,1,1
marginal,334,102,18,18,Skateboarder,1.0,Middle,18,18,18,18
marginal,334,473,2,2,Boatman,1.0,Middle,2,2,2 11,2 11
marginal,334,448,12,12,Officer,1.0,Middle,12,6 12,3 6 12 13,3 6 12 13
marginal,334,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
marginal,334,1036,18,18,Skateboarder,3.0,Unknown,18,6 12 18,6 10 12 18,6 10 12 18
marginal,334,1328,5,5,Farmer,0.0,Younger,11,5 11,5 11,5 11
marginal,334,178,6,6,Guard,2.0,Older,15,6 13 15,4 6 13 15,4 6 13 15 16
marginal,334,844,5,11,Laborer,1.0,Middle,5,5 11,5 11,5 11
marginal,334,806,15,15,Repairman,3.0,Unknown,15,4 11 15,3 4 11 15,4 11 15
marginal,334,206,5,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
marginal,334,964,10,10,Horse Rider,1.0,Middle,10,10 12,2 6 10 12,2 6 10 12
marginal,334,788,6,6,Guard,1.0,Middle,6,6,6,6
marginal,334,553,2,13,Motorcyclist,0.0,Younger,2,2,2 16,2
marginal,334,319,5,5,Farmer,1.0,Middle,5,5 11,5 11 16,5 11 16
marginal,334,1202,7,7,Guitarist,2.0,Older,7,3 7,3 7 11 17,3 7 11 16 17
marginal,334,1050,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,334,85,19,19,Speaker,0.0,Younger,16,1 4 6 10 11 13 16,1 10 11 16,1 10 11 16
marginal,334,875,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,334,297,7,7,Guitarist,1.0,Middle,7,7,7,7 13
marginal,334,1371,8,8,Gymnast,1.0,Middle,8,8,8,8
marginal,334,627,1,1,Backpacker,1.0,Middle,3,1 3 4 5 14 16,1 3 5 16,1 3 5 16
marginal,334,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
marginal,334,1122,3,3,Computer User,1.0,Middle,3,3 16 17 19,3 16 17 19,3 16 17 19
marginal,334,1332,17,17,Singer,1.0,Middle,17,7 17,7 10 14 17,7 10 14 17
marginal,334,193,2,2,Boatman,3.0,Unknown,2,2 6,2 6 11 12,2 6 12
marginal,334,373,14,14,Painter,1.0,Middle,14,14,14,14
marginal,334,1198,14,9,Hairdresser,1.0,Middle,9,4 9 14 16,4 9 14 16,4 9 14 16
marginal,334,749,12,12,Officer,2.0,Older,12,6 11 12 13 15,6 11 12 15,6 11 12 13 15
marginal,334,367,16,16,Salesperson,1.0,Middle,16,11 16,5 11 16,5 6 11 16
marginal,334,559,7,7,Guitarist,1.0,Middle,7,7 16 17,7 11 16 17,7 11 16 17
marginal,334,609,10,10,Horse Rider,1.0,Middle,10,8 10,5 8 10 20,5 8 10 20
marginal,334,1182,3,3,Computer User,3.0,Unknown,3,3,3,3
marginal,334,855,11,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
marginal,334,152,16,16,Salesperson,2.0,Older,16,16,16,3 11 15 16
marginal,334,958,17,17,Singer,1.0,Middle,17,17,17,10 17 19
marginal,334,842,14,14,Painter,3.0,Unknown,16,11 14 16,11 14 16,11 14 16
marginal,334,275,6,6,Guard,1.0,Middle,6,6,6,6
marginal,334,985,19,19,Speaker,2.0,Older,10,3 5 6 10 11 12 19,3 10 11 19,3 6 10 11 19
marginal,334,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
marginal,334,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
marginal,334,19,20,20,Tennis Player,1.0,Middle,20,20,20,20
marginal,334,1254,13,13,Motorcyclist,3.0,Unknown,16,2 13 16,2 11 13 16,2 11 13 16
marginal,334,187,9,9,Hairdresser,3.0,Unknown,9,9,9,9
marginal,334,436,15,4,Craftsman,2.0,Older,4,4 11 15 16,4 11 15 16,4 9 11 15 16
marginal,334,697,5,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
marginal,334,951,16,16,Salesperson,1.0,Middle,16,5 11 16,5 11 16,4 5 11 16
marginal,335,315,2,2,Boatman,3.0,Unknown,2,2,1 2,2
marginal,335,135,6,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
marginal,335,1256,9,9,Hairdresser,1.0,Middle,9,9 15,4 9 15,4 9 11 15
marginal,335,712,15,15,Repairman,1.0,Middle,11,11 15,1 4 11 15,1 4 11 15
marginal,335,1397,16,1,Backpacker,0.0,Younger,16,1 16,1 9 11 16,1 16
marginal,335,515,7,7,Guitarist,1.0,Middle,7,7,7,7
marginal,335,506,8,8,Gymnast,1.0,Middle,8,8,8,8
marginal,335,920,12,12,Officer,1.0,Middle,6,6 12 13 16,6 12 13 16,6 12 13 16
marginal,335,1226,9,9,Hairdresser,1.0,Middle,9,9,9,9
marginal,335,1113,2,2,Boatman,1.0,Middle,2,2 14,2 11 14 17,2 11 14 17
marginal,335,591,16,11,Laborer,1.0,Middle,16,6 11 13 15 16 17,6 13 15 16,6 13 15 16
marginal,335,621,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,335,1324,10,10,Horse Rider,3.0,Unknown,10,10,10,10
marginal,335,1025,13,12,Officer,3.0,Unknown,18,6 12 13 18,6 12 13 18,6 12 13 18
marginal,335,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
marginal,335,956,6,6,Guard,1.0,Middle,6,6,6,6 20
marginal,335,1295,3,3,Computer User,3.0,Unknown,3,3 16 19,3 15 16 19,3 16 19
marginal,335,801,8,8,Gymnast,1.0,Middle,8,8,8,8
marginal,335,105,15,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
marginal,335,325,5,5,Farmer,2.0,Older,11,5 11,5 11 16,4 5 11 16
marginal,335,299,11,4,Craftsman,1.0,Middle,16,1 11 16,1 11 15 16,1 11 15 16
marginal,335,37,13,13,Motorcyclist,1.0,Middle,13,13,13,13
marginal,335,426,5,5,Farmer,2.0,Older,5,5 11,5 11,1 2 5 11 16
marginal,335,700,14,1,Backpacker,3.0,Unknown,1,1 2 6 14,1 2 6 14,1 2 6 14
marginal,335,1353,17,17,Singer,0.0,Younger,17,17,17,17
marginal,335,1046,20,20,Tennis Player,0.0,Younger,20,20,20,20
marginal,335,1168,7,7,Guitarist,3.0,Unknown,7,7,7,7
marginal,335,1183,9,9,Hairdresser,2.0,Older,9,9,9,4 9 11 15 16
marginal,335,331,6,6,Guard,0.0,Younger,6,6 15,6 15,6
marginal,335,585,14,14,Painter,0.0,Younger,16,11 14 16,2 11 14 16,11 14 16
marginal,335,963,16,13,Motorcyclist,0.0,Younger,13,13 15,9 13 15 16,13
marginal,335,680,20,18,Skateboarder,0.0,Younger,18,6 8 18 20,6 8 18 20,6 8 18 20
marginal,335,455,4,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
marginal,335,1348,3,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
marginal,335,1293,18,18,Skateboarder,3.0,Unknown,18,18,18,18
marginal,335,166,14,14,Painter,0.0,Younger,14,11 14 16,1 11 14 16,14 16
marginal,335,431,11,12,Officer,1.0,Middle,6,6 10 11 13 15 16,6 11 15 16,6 11 15 16
marginal,335,570,14,14,Painter,2.0,Older,14,14 16,14 16,4 11 14 15 16
marginal,335,1153,19,19,Speaker,1.0,Middle,10,3 5 6 10 11 12 13 16 17 19,5 6 10 12,5 6 10 12
marginal,335,1331,5,1,Backpacker,1.0,Middle,1,1 5 11 16,1 5 11 16,1 5 11 16
marginal,335,145,2,2,Boatman,1.0,Middle,2,2,2,2
marginal,335,505,20,20,Tennis Player,0.0,Younger,20,20,20,20
marginal,335,681,15,15,Repairman,1.0,Middle,15,11 15,11 15,11 15
marginal,335,359,16,16,Salesperson,3.0,Unknown,16,3 6 11 16,3 6 11 16,3 6 11 16
marginal,335,30,11,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
marginal,335,710,6,6,Guard,1.0,Middle,6,6,6,6
marginal,335,848,16,16,Salesperson,1.0,Middle,16,16,11 16,11 16
marginal,335,225,10,10,Horse Rider,0.0,Younger,6,6,6 10,6
marginal,335,464,7,7,Guitarist,1.0,Middle,7,7 11 17,2 7 11 17,2 7 11 17
marginal,335,32,17,17,Singer,0.0,Younger,17,17,17,17
marginal,336,936,16,16,Salesperson,1.0,Middle,16,16,16,5 11 16
marginal,336,1147,6,6,Guard,0.0,Younger,6,6,6,6
marginal,336,870,8,8,Gymnast,0.0,Younger,8,8,8,8
marginal,336,558,17,7,Guitarist,1.0,Middle,17,7 17,7 10 15 17,7 10 15 17
marginal,336,521,13,13,Motorcyclist,1.0,Middle,13,13,13,13
marginal,336,650,18,18,Skateboarder,3.0,Unknown,18,18,8 18,18
marginal,336,935,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
marginal,336,716,15,15,Repairman,0.0,Younger,15,15,15,15
marginal,336,557,16,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
marginal,336,205,13,13,Motorcyclist,1.0,Middle,13,13,12 13,12 13
marginal,336,530,17,17,Singer,1.0,Middle,17,17,7 17,7 17
marginal,336,176,11,11,Laborer,3.0,Unknown,11,2 5 11,2 5 11,2 5 11
